,caderaIzq_x,caderaIzq_y,caderaIzq_z,caderaDer_x,caderaDer_y,caderaDer_z,rodillaIzq_x,rodillaIzq_y,rodillaIzq_z,rodillaDer_x,rodillaDer_y,rodillaDer_z,pieIzq_x,pieIzq_y,pieIzq_z,pieDer_x,pieDer_y,pieDer_z
54,-12.53374624009109,94.32697246703287,784.4859567523357,-75.76374296974544,14.756615313110244,788.708557931913,5.32604036344641,36.98253467190035,421.1981334169281,61.67899208543017,-91.44438970080246,435.4688839760945,-23.690595792677826,75.8526379610716,98.08702990988706,154.46006351726055,-211.22165010627367,135.55637187197786
55,-2.312572080156258,85.00936782962788,783.5255200885957,-81.86915168700381,13.905465946000136,788.7374416648131,9.861361214750673,25.068353838485763,436.4348275688472,36.859668825961705,-105.39286815593128,453.4868378371548,-19.798598283448328,67.5072315478416,109.70172986809246,123.05587416579834,-229.9470852652333,128.94332619878026
56,22.849287632537568,42.98591161865372,776.0398175347123,-81.00200168146495,17.541167260667436,788.6224668592672,2.8928403558858804,24.757441291984776,435.3014426906352,20.110456558040795,-109.05822640067916,458.2581492780536,-13.280050105443609,69.19819479475433,111.37993438464122,84.13755513906935,-241.31818610715663,133.73632105467198
57,40.31299390833362,24.04076631058953,773.5484681106998,-75.91286721564776,21.87436919011165,788.6829586390542,-0.9861035562424404,30.42423795119778,423.7185543386529,4.889382154271516,-114.94990109288722,456.225508031696,-3.6504302079385695,79.42083810639747,104.16213646251506,46.15105829341263,-245.88239328141717,137.79656790965467
58,50.650878209653,30.036081039232958,770.3102795415838,-73.1088537057866,36.36274236618058,786.7877377905728,16.985247491988375,20.172901507209502,433.8431406090836,-6.410744983923564,-110.35205197570671,455.8594285367499,9.142022690255004,80.83481627920168,103.82404626413472,13.278129505749789,-246.567676978876,142.3593371081178
59,53.42792279876375,27.05660055461871,767.6750650576058,-69.16783305019715,41.320760187035575,783.918371213454,20.48743910544019,9.537385718794283,442.8975813261055,-20.20662208842656,-102.51295255292288,448.0104301008368,14.682120526838446,86.5487149947339,100.76986503030125,-9.352298074262537,-238.63978209122251,141.0531958014809
60,56.26981720745852,25.84688033450521,763.3295727491804,-63.57460883276431,52.39595496445193,779.8911129979641,20.466223448187208,2.478918501374295,448.4660097074663,-28.71776096899427,-92.85550637162292,439.9903403159868,16.13106379256675,84.47741796235482,104.12431685255038,-25.38956511444596,-228.2695719736774,140.13432397772166
61,62.39530981873139,32.74985109978786,761.6710486884311,-62.0961412450105,55.51634525420821,777.2992039146802,21.354572711128185,4.015106480316831,443.7425073501584,-30.543976100124013,-90.1818745541586,436.9540783039459,15.557746646369909,87.91837766252561,103.6081306523506,-30.794346383430693,-223.03400753582557,137.0975424602587
62,67.20598661954003,29.822203401363826,761.0676496981454,-58.80536579686978,57.966272085991335,776.6940493566032,24.0565403102116,2.222775185653589,447.5508935559636,-28.0346807927654,-89.8546530368035,438.2794762322323,17.272387843955414,86.13122043822779,104.1202594536337,-28.883209859058013,-223.4060795325325,137.60670468523287
63,69.94842593887776,30.62393116204564,761.2808958996733,-56.0399727123729,57.32812492063292,775.8685636901646,25.412700795363463,2.038398006878708,442.8611072791392,-25.05939071116333,-89.85611394430536,436.46143150189897,17.88788830019911,89.11611044529363,103.05598776978592,-26.247049027738527,-225.74756434049905,138.83315601615325
64,71.59235504268213,31.885455084629317,760.2399535242188,-56.94683454011226,57.40029663836441,774.7521632422194,28.76813419289357,-1.0721511517358522,442.8863266905961,-21.46193890465329,-91.20842357342734,433.4496789543396,18.01749618687404,87.83139431744493,103.65845665330012,-23.183098158730417,-226.29943940944736,138.19154951799158
65,71.18169696338157,28.42514946041385,758.4615316259818,-55.83962553500064,53.49388632880388,771.358726392781,31.147584648599945,-1.591265491568464,445.540834780533,-20.969781995000844,-91.43518951245429,432.0421627764658,16.378295129818767,85.79567821228883,102.33234988811468,-21.38270920999992,-228.50993547326613,136.91699043062437
66,71.5104147751344,23.456934079040707,758.4653152529824,-54.96447822813596,51.67683562631456,772.5306796356779,33.149167108223935,-3.850551216234294,446.29777463980287,-20.115296262028732,-94.14772088501276,434.29121961836586,17.829391957912435,84.11416883674787,103.41228055267683,-19.896512418190696,-230.1935631004377,137.3946790729307
67,74.0346270337946,20.49384849369136,757.9936844724863,-56.0037332247114,51.12250371162091,770.8284870644694,32.057152774235334,-1.796704094992947,450.04064367031606,-21.519132261504765,-91.38950393394056,436.0900899370992,17.727298784125225,87.07970235203928,101.11663110302796,-19.444297562065827,-229.8998517155229,138.1369809483293
68,71.91563977044115,21.25809026722078,756.3426097737142,-54.00782600229925,51.557836216340746,769.6045645239842,34.720248111915794,-1.8467599920650173,443.9324308204269,-21.695459581900323,-93.91834964219244,433.2122815437743,17.043060391397944,84.22070913491453,103.34845781441165,-20.113598188332617,-230.5697881115596,138.38772809148716
69,72.52964182523004,20.766096064650867,754.893872369643,-53.45750403451714,49.29482002697858,767.5806704710337,34.91730278539495,-1.036203882831359,438.9142156789328,-21.512498393134397,-96.95995412166651,431.2827970499754,18.63149791933668,85.21356745838938,103.35765892990442,-19.420918459351668,-228.83065346330213,138.34983775343196
70,71.00748952569734,21.0191386098833,755.7967474035721,-54.13525244696643,43.92911119952598,767.9450436556737,35.70581129313629,0.9051234867011004,437.6843209634235,-21.33737981965554,-103.66167140030043,431.7276393521787,19.82820235169271,84.5997458660425,104.09086400119172,-18.56984898056244,-228.61335574303345,140.04088139732352
71,68.8464286680159,26.93468957628798,754.3402131525846,-56.34666569014365,40.71784665987474,766.6962323579324,37.28196100391148,-1.4165539382614725,437.1234510043664,-24.54720927224733,-100.07958573474906,434.16514058034,19.033881302597905,86.30099795168118,102.84732386630422,-17.216413728306236,-229.7728930216148,140.4006283486265
72,65.17680725152542,25.82956652545576,752.7314162750991,-56.77556801722301,39.145901371338425,764.5806323493036,36.65654535511189,-0.2532364210163393,439.39442930326464,-26.000493897025763,-99.48708548188176,433.9649613439135,18.036178189478903,81.27196016027551,106.33293406678814,-17.82842442766494,-230.2502981689212,139.50167068797126
