,caderaIzq_fx,caderaDer_fx,rodillaIzq_fx,rodillaDer_fx,pieIzq_fx,pieDer_fx,caderaIzq_fy,caderaDer_fy,rodillaIzq_fy,rodillaDer_fy,pieIzq_fy,pieDer_fy,caderaIzq_fz,caderaDer_fz,rodillaIzq_fz,rodillaDer_fz,pieIzq_fz,pieDer_fz
251,-3.5836947114954545,-122.09388132255714,-14.823373886020361,-76.92486114378579,-38.459798739071125,-157.63837308489397,33.25103160347627,12.528490458255211,-5.962099164439869,-86.08191875924287,51.4621311469866,23.688039432032394,751.8757255472947,774.3523338785849,421.42363988865213,436.24733555033595,107.32768742749695,164.29223813242572
252,-3.8025587160094454,-122.32530675811384,-14.727634084159092,-76.9913940978277,-38.389922810341055,-159.11648426060665,33.181624634208205,12.18195281652929,-6.078404762382298,-86.12911653274755,51.28647222830095,24.118202626978288,751.7614791057536,774.1962117415001,421.39828133823823,436.08017519978716,107.42320838812867,164.9705078051121
253,-4.013664768777334,-122.56365533271351,-14.634803870000022,-77.05553462989559,-38.320742756365924,-160.58178668162972,33.07909306034765,11.801345417372449,-6.206721152058507,-86.18432682360144,51.12145188298735,24.566759887523293,751.6312103476686,774.0358681878749,421.3748543302092,435.9088751887882,107.53297529675021,165.60517960559224
254,-4.218575723167896,-122.80811400695673,-14.543850119702295,-77.11784611770481,-38.25383799825277,-162.02663216244483,32.95225010328151,11.399791652860907,-6.344635251221639,-86.2478025495972,50.96774758322799,25.025197100113733,751.4859267586118,773.8699685248523,421.34950822376703,435.7295819484975,107.65422940301691,166.19697541677513
255,-4.418854432549882,-123.05786974144401,-14.453739709425076,-77.17889193897066,-38.19078795710865,-163.4433725175333,32.80990898439673,10.990414915070929,-6.489733977624815,-86.31979662852747,50.826036801205035,25.485000151195873,751.3266358241553,773.697178059575,421.3183923781138,435.5384419100735,107.78421195658404,166.7466171215697
256,-4.616063750292071,-123.31210949677589,-14.363439515327508,-77.23923547140853,-38.1331720540406,-164.82435956137692,32.66088292508021,10.586338596078727,-6.639604249021175,-86.40056197818491,50.69699700910065,25.93765492721604,751.1543450298714,773.5161620991857,421.27765615245147,435.3316015046749,107.92016420710698,167.2548266028851
257,-4.811766529763216,-123.57002023355288,-14.271916413568752,-77.2994400927337,-38.08256971015568,-166.1619451084571,32.513985146718866,10.200686087960555,-6.791832983163845,-86.49035151636215,50.58130567909702,26.37464731462053,750.9700618613323,773.3255859508271,421.2234489059822,435.1052071634602,108.05932740424096,167.72232574363014
258,-5.007525624332076,-123.83078891237557,-14.178137280307963,-77.36006918066155,-38.04056034656095,-167.44848097325533,32.37802887069966,9.846580782792673,-6.944007097805949,-86.58941816085185,50.479640283376334,26.787463199855612,750.77479380411,773.1241149216422,421.15191999790795,434.8554053175878,108.19894279764135,168.14983642671382
259,-5.204903887367427,-124.09360249384443,-14.081068991704289,-77.4216861129074,-38.00872338436344,-168.67631897025325,32.26182731840948,9.537146072651291,-7.0937135107006295,-86.69801482944665,50.39267829412073,27.167588469367626,750.5695483437768,772.9104143187739,421.05921878743084,434.5783423982163,108.33625163696341,168.53808053504528
260,-5.405464172238018,-124.35764793856005,-13.979678423916896,-77.48485426718656,-37.98863824467019,-169.83781091393226,32.17419371123527,9.285505349612674,-7.238539139601008,-86.8163944399392,50.321097183512414,27.506509009602834,750.3553329659048,772.6831494493645,420.9414946337528,434.2701648365043,108.4684951718625,168.88777995153333
